,beer,rec_beer,distance
3349,22465,3735,3.664696440352844
3350,22465,104074,3.8665229858302195
3351,22465,3013,3.8845849199143028
3352,22465,115,4.052159917876133
3353,22465,70945,4.363484845851884
3354,22465,68419,4.382921400157976
3355,22465,117140,4.738871173601381
3356,22465,3259,4.8083261120680385
3357,90838,102296,2.6720778431800913
3358,90838,46629,2.7856776554437195
3359,90838,37625,3.379349049749361
3360,90838,56837,3.427827300200522
3361,90838,106028,3.4828149534542683
3362,90838,125559,3.694590640385384
3363,90838,56044,3.973663297265793
3364,90838,118938,4.071854614302468
3365,90838,14910,4.079215610872373
3366,2387,3210,2.5845695966626656
3367,2387,6348,3.3256578296540766
3368,2387,6702,3.601388621073983
3369,2387,59198,3.7483329627967095
3370,2387,5995,3.817066936791753
3371,2387,332,3.9924929555320725
3372,2387,24970,3.9924929555357176
3373,2387,73082,4.031128874145665
3374,2387,5093,4.295346318980873
3375,42303,70,2.7910571473972463
3376,42303,96538,3.3763886032130346
3377,42303,10327,4.00874045054458
3378,42303,70791,4.309292285263598
3379,42303,75815,4.8083261120680385
3380,42303,113317,5.003998401282444
3381,42303,548,5.550675634535227
3382,42303,50008,5.7766772456039925
3383,42303,7561,5.811196090318674
3384,102863,54634,3.6441734316535666
3385,102863,11,3.888444419051602
3386,102863,6710,4.064480286589767
3387,102863,69108,4.158124577255839
3388,102863,99410,4.377213725651581
3389,102863,13031,4.435087372312062
3390,102863,558,4.694677837719969
3391,102863,60065,4.740843806750568
3392,102863,43181,4.893873721298052
3393,97078,124497,3.171750305434962
3394,97078,100542,3.924283374072683
3395,97078,66896,4.054626986546535
3396,97078,35835,4.655104724924328
3397,97078,7087,5.010987926545626
3398,97078,56186,5.202883815732097
3399,97078,89333,5.344155686354737
3400,97078,55187,5.700877125500795
3401,97078,76552,5.859180830115008
3402,50185,15233,2.4372115213912657
3403,50185,13422,2.754995462790548
3404,50185,61145,2.9154759474226504
3405,50185,47370,2.99833287011629
3406,50185,2507,3.7148351242036926
3407,50185,31293,3.733630940519206
3408,50185,112322,3.7841775856819777
3409,50185,102933,3.8807215823899006
3410,50185,101700,3.89215878401319
3411,65832,31915,3.349626844902052
3412,65832,36704,4.990991885367053
3413,65832,427,5.948108943175826
3414,65832,68,6.78748848986613
3415,65832,1193,7.396620850104159
3416,65832,4583,7.414175611614257
3417,65832,10513,8.238931969618674
3418,65832,14434,8.58487041253119
3419,65832,107598,8.993197429175204
3420,1100,5301,3.790778284189004
3421,1100,2685,4.250882261374125
3422,1100,5998,5.660388679247537
3423,1100,19220,5.668333088318035
3424,1100,6875,5.779273310711899
3425,1100,50114,6.340346993664451
3426,1100,107598,6.590720749664862
3427,1100,1409,6.726068688319402
3428,1100,334,7.4585521383255795
3429,11498,3213,4.178516483122918
3430,11498,20295,6.464216889918703
3431,11498,3962,6.8095521144673015
3432,11498,1226,7.076722405170467
3433,11498,13815,9.590099060997192
3434,11498,483,9.971960689839852
3435,11498,8189,10.326664514735509
3436,11498,71,11.217397202542523
3437,11498,689,13.3157801123175
3438,2208,50409,2.2561028345349214
3439,2208,11698,2.7586228448242123
3440,2208,6881,2.8495613697490776
3441,2208,175,2.978254522366304
3442,2208,4693,3.2171415884254637
3443,2208,35730,3.3136083051445846
3444,2208,9705,3.3211443810829477
3445,2208,1173,3.802630668365237
3446,2208,52645,3.893584466783068
3447,2358,7982,3.3526109228553342
3448,2358,43153,3.539774004081296
3449,2358,3797,3.724244889914404
3450,2358,91,3.742993454443824
3451,2358,59141,3.74699879904401
3452,2358,7710,3.962322551233259
3453,2358,5934,3.963584236516583
3454,2358,101769,4.328972164374874
3455,2358,113,4.348562981028835
3456,67257,81035,2.306512518935673
3457,67257,85108,2.841214529046957
3458,67257,18829,3.6262928728969595
3459,67257,65631,3.651027252707969
3460,67257,60065,4.0565502585308355
3461,67257,10509,4.705316142408921
3462,67257,18983,4.731807265736019
3463,67257,82820,4.813522618627849
3464,67257,335,4.875448697295504
3465,95150,1577,1.6278820595992436
3466,95150,22526,2.4310491562293617
3467,95150,86539,2.459674775241486
3468,95150,2583,2.6999999999961193
3469,95150,74077,2.765863337181553
3470,95150,838,2.8565713714177514
3471,95150,95213,2.9866369046108874
3472,95150,56215,3.1016124838487222
3473,95150,7537,3.2031234756063043
3474,14052,122227,2.6457513110590907
3475,14052,97887,3.5213633723268427
3476,14052,972,3.8548670534812395
3477,14052,46164,3.8613469152620166
3478,14052,46846,4.1509035161012084
3479,14052,49,4.290687590582002
3480,14052,78154,4.368065933563514
3481,14052,7836,4.373785545723012
3482,14052,4634,4.390899680023211
3483,10908,70146,3.494281041942557
3484,10908,34254,3.6701498607046372
3485,10908,84998,3.690528417448556
3486,10908,40722,4.305810028326523
3487,10908,43665,4.485532298400642
3488,10908,32666,4.503332099682183
3489,10908,1920,4.76969600709083
3490,10908,1367,4.962862077471493
3491,10908,103006,5.0
3492,17495,6894,3.1606961258727644
3493,17495,50685,3.185906464400182
3494,17495,14733,4.701063709427169
3495,17495,30896,5.0990195135927845
3496,17495,42946,5.90592922410361
3497,17495,70324,5.99196128157092
3498,17495,58708,6.576663287721254
3499,17495,38037,6.751296171844196
3500,17495,56276,7.313002119511615
3501,102933,91230,2.3065125189419824
3502,102933,61145,2.357965224515997
3503,102933,32152,2.37486841739827
3504,102933,31293,3.0232432915636918
3505,102933,11185,3.398529093591573
3506,102933,56066,3.6373066958960827
3507,102933,27800,3.6386810797307705
3508,102933,13422,3.7509998667031414
3509,102933,50185,3.8807215823899006
3510,84998,43665,3.228002478320286
3511,84998,70146,3.229551052398959
3512,84998,10908,3.690528417448556
3513,84998,32666,3.992492955543007
3514,84998,103006,4.110960958221725
3515,84998,40722,4.120679555605043
3516,84998,34254,4.288356328473156
3517,84998,67480,4.330127018922194
3518,84998,63820,4.5232731511617725
3519,8441,34081,3.6796738985919726
3520,8441,98697,4.028647415701649
3521,8441,10889,4.155718951038271
3522,8441,23461,4.269660408046474
3523,8441,89106,4.355456348073306
3524,8441,44597,4.411349000024931
3525,8441,7344,4.450842616853316
3526,8441,2989,4.4732538492765554
3527,8441,674,4.752893855323029
3528,2917,411,3.961060464060618
3529,2917,30913,5.463515351856963
3530,2917,50036,7.50266619276356
3531,2917,63,7.657675887639172
3532,2917,81108,7.900000000009431
3533,2917,1217,8.150460109714741
3534,2917,64,8.274660113856982
3535,2917,6873,9.33916484489317
3536,2917,1924,9.658674857351667
3537,145,12910,3.034798181073386
3538,145,24350,3.882009788734743
3539,145,2487,4.576024475440194
3540,145,10326,5.105878964482881
3541,145,94349,5.270673581244425
3542,145,22905,5.563272418276265
3543,145,117828,5.847221562402754
3544,145,9316,5.9657354952973725
3545,145,140,6.224146527818722
3546,89106,2989,3.4871191548288665
3547,89106,674,3.5327043465285026
3548,89106,7344,4.159326868615685
3549,89106,8441,4.355456348073306
3550,89106,10889,4.597825573030579
3551,89106,8440,4.929503017551219
3552,89106,77543,5.097057974953746
3553,89106,991,5.131822288420853
3554,89106,98697,5.462600113490754
3555,3043,14272,2.867054237366493
3556,3043,846,2.979932885151049
3557,3043,28415,3.3181320046044296
3558,3043,99124,3.327160951923875
3559,3043,84367,3.7000000000003146
3560,3043,7747,3.7013511046619905
3561,3043,12985,3.7353045391219264
3562,3043,26234,3.8871583451098215
3563,3043,28406,3.892300091204965
3564,65744,432,3.5142566781578033
3565,65744,88696,3.6687872655637515
3566,65744,66,4.052159917868951
3567,65744,88605,4.262628297194339
3568,65744,2430,4.437341546460462
3569,65744,71252,4.892851929084316
3570,65744,16402,4.9436828377235456
3571,65744,74,5.232590180780897
3572,65744,2445,5.492722457947599
3573,738,8748,8.02309167342065
3574,738,596,9.72933707914796
3575,738,29842,10.10494928241119
3576,738,334,12.337341690978764
3577,738,86979,12.498799942384037
3578,738,7823,12.675961501990088
3579,738,594,13.676622390042569
3580,738,65881,15.063532122303963
3581,738,6860,15.121177202839535
3582,5975,39,4.247352116296037
3583,5975,495,4.323193264236995
3584,5975,5929,8.255906976229141
3585,5975,687,8.912350980530762
3586,5975,16129,10.775551029985136
3587,5975,579,10.779610382556532
3588,5975,23004,11.791522378378646
3589,5975,606,12.006664815839416
3590,5975,16,13.152946437974757
3591,4505,33536,3.0561413579914154
3592,4505,62879,3.531288716597959
3593,4505,7625,3.76563407674389
3594,4505,80779,3.888444419051602
3595,4505,880,4.41701256507261
3596,4505,10309,4.608687448720154
3597,4505,7321,4.950757517801445
3598,4505,16432,4.960846701923577
3599,4505,5996,5.03388517945805
3600,86979,7823,2.91547594746258
3601,86979,334,2.9171904291246538
3602,86979,7684,4.45645599101681
3603,86979,29842,4.87339717242837
3604,86979,50114,5.215361924146494
3605,86979,594,5.237365750040947
3606,86979,596,5.709640969415457
3607,86979,1100,8.449852069705532
3608,86979,19220,8.948184173342947
3609,981,2448,3.0232432915588787
3610,981,1228,3.2419130154819245
3611,981,3957,3.601388621069942
3612,981,8084,3.6318039594592824
3613,981,91991,3.7656340767516188
3614,981,23926,4.7707441767455006
3615,981,6773,4.856953777834993
3616,981,80779,5.219195340273487
3617,981,33536,5.885575587821107
3618,972,110116,2.83372546305561
3619,972,4634,2.8774989139874294
3620,972,122227,2.9933259094129303
3621,972,97887,3.2619012860576984
3622,972,645,3.269556544850268
3623,972,38877,3.3151168908531403
3624,972,46846,3.3630343441553743
3625,972,78154,3.5496478698605896
3626,972,7836,3.713488925522607
3627,12,62,2.8565713714126573
3628,12,2263,3.544009029333542
3629,12,84761,3.5566838487549295
3630,12,73038,3.903844259187434
3631,12,2428,4.125530268945984
3632,12,2116,4.343961325794159
3633,12,1923,4.350861983560615
3634,12,732,4.39431450854039
3635,12,1242,4.536518488880883
3636,7453,172,2.6076809621123096
3637,7453,82791,2.6702059845864086
3638,7453,37539,2.76224546338747
3639,7453,52725,2.9055980451342958
3640,7453,3170,3.3166247903378494
3641,7453,676,3.9749213828762158
3642,7453,7805,5.036864103796305
3643,7453,353,5.48634668972535
3644,7453,7862,5.794825277766507
3645,838,22526,2.09523268397903
3646,838,95150,2.8565713714177514
3647,838,74077,2.944486372869266
3648,838,11452,3.0561413579914154
3649,838,1577,3.1320919526681474
3650,838,86539,3.151190251316638
3651,838,63840,3.33766385365346
3652,838,45475,3.4669871646746295
3653,838,95213,3.472751070832542
3654,38099,99332,2.6856098003980735
3655,38099,109607,2.776688675376256
3656,38099,37625,2.8478061731822857
3657,38099,75445,2.925747767660187
3658,38099,40068,3.064310689211192
3659,38099,51668,3.173326330521001
3660,38099,46629,3.241913015490902
3661,38099,7874,3.4380226875310003
3662,38099,22266,3.660601043539855
3663,34518,13146,5.172281894875852
3664,34518,2323,5.662155066751481
3665,34518,31936,5.832666628558691
3666,34518,8829,6.497884271064621
3667,34518,60330,6.697760819846407
3668,34518,1615,7.709085548886536
3669,34518,7429,8.090735442472406
3670,34518,22412,8.678709581495902
3671,34518,14367,8.950977600239838
3672,26006,2469,2.879236009784063
3673,26006,57459,3.438022687543698
3674,26006,165,3.9484174045200247
3675,26006,606,5.776677245644298
3676,26006,1092,7.355949972648158
3677,26006,2716,8.079603950691391
3678,26006,687,8.686771552218259
3679,26006,1609,8.984430978097883
3680,26006,40127,9.385094565324023
3681,2470,4040,2.588435821099962
3682,2470,645,2.7874719729461708
3683,2470,49716,3.043024810937336
3684,2470,472,3.0903074280706053
3685,2470,28228,3.2264531609718565
3686,2470,51110,3.4899856733220287
3687,2470,4634,3.5693136595136448
3688,2470,5,3.6040116536987843
3689,2470,2344,3.8755644750101137
3690,5403,627,2.8248893783669615
3691,5403,625,3.135283081325417
3692,5403,2518,3.7986839826435963
3693,5403,96186,3.869108424438293
3694,5403,74630,4.034848200373472
3695,5403,40560,4.1121770389979195
3696,5403,8443,4.178516483157743
3697,5403,696,4.22492603485621
3698,5403,6553,4.261455150536328
3699,165,57459,2.3643180835251036
3700,165,26006,3.9484174045200247
3701,165,2469,4.0767634221416085
3702,165,1092,5.1710733895382575
3703,165,2716,5.918614702785437
3704,165,40127,6.574952471309688
3705,165,5989,6.694774081313899
3706,165,1609,7.036334272885028
3707,165,606,8.299397568505865
3708,70770,51917,2.734958866232063
3709,70770,665,3.255764119220835
3710,70770,18057,3.624913792076284
3711,70770,10547,3.631803959467296
3712,70770,24021,3.8196858509602083
3713,70770,83476,3.8236108588566173
3714,70770,125099,3.83927076408549
3715,70770,34973,3.8444765573480657
3716,70770,109078,4.0395049201579525
3717,14956,37652,2.1189620100944513
3718,14956,3076,5.333854141255295
3719,14956,25082,7.262919523134918
3720,14956,5368,18.26663625300126
3721,14956,2205,23.262630977598103
3722,14956,22904,24.22189092536308
3723,14956,1087,27.215253076168988
3724,14956,619,34.339772858890676
3725,14956,884,36.85118722646228
3726,40415,10509,3.4481879299153593
3727,40415,13613,3.840572873934304
3728,40415,1204,4.110960958221725
3729,40415,569,4.281354925716634
3730,40415,81035,4.31161222746499
3731,40415,12661,4.539823785131339
3732,40415,51770,4.874423042776561
3733,40415,85108,4.946968768861473
3734,40415,67257,4.992995093133101
3735,18912,454,3.4626579386516223
3736,18912,565,3.7080992435478315
3737,18912,95757,3.8587562763318424
3738,18912,43971,3.998749804632555
3739,18912,65289,5.350700888680012
3740,18912,104074,5.785326265645876
3741,18912,87287,6.26657801356345
3742,18912,51332,6.63626400921763
3743,18912,101699,6.7874884898618415
3744,101199,89972,2.8879058156431645
3745,101199,7534,3.392639090747426
3746,101199,40277,3.769615365004653
3747,101199,10278,3.7828560638829334
3748,101199,31696,3.823610858868035
3749,101199,4430,4.074309757489815
3750,101199,1692,4.326661530553558
3751,101199,121381,5.343220002955929
3752,101199,882,5.90169467186825
3753,2323,31936,2.831960451704548
3754,2323,1615,4.1340053217008546
3755,2323,1,5.092150822583204
3756,2323,13146,5.5868148349401086
3757,2323,34518,5.662155066751481
3758,2323,684,5.778624403779682
3759,2323,14367,5.8974570791170615
3760,2323,8829,5.931483794127347
3761,2323,22412,8.02496105908975
3762,117457,31053,2.7531799795902008
3763,117457,72830,2.7568097504349356
3764,117457,71101,3.0659419433549755
3765,117457,28797,3.906404996941015
3766,117457,4773,4.091454509101732
3767,117457,82048,4.136423575994634
3768,117457,72831,4.763664555787158
3769,117457,39047,5.144900387759908
3770,117457,32135,5.256424640381012
3771,23926,101468,2.731300056742713
3772,23926,236,3.1906112267076687
3773,23926,1228,3.3151168908487505
3774,23926,77393,3.3911649915540516
3775,23926,54349,3.685105154539867
3776,23926,3957,4.016217125597974
3777,23926,91991,4.161730409344795
3778,23926,2448,4.2918527467798695
3779,23926,80393,4.348562981028835
3780,6867,29211,8.067217612015238
3781,6867,7178,8.32886546896465
3782,6867,1194,8.43030248563874
3783,6867,44485,8.612874084751152
3784,6867,166,8.748714191215278
3785,6867,836,10.319399207329054
3786,6867,12028,11.6636186494403
3787,6867,683,13.293231360356396
3788,6867,4456,14.340850741838274
3789,46706,46463,2.1400934559070777
3790,46706,10526,4.3749285708404155
3791,46706,39047,4.992995093121443
3792,46706,813,5.067543783738768
3793,46706,23899,5.256424640386549
3794,46706,61147,6.237788069498225
3795,46706,5868,6.268971207462063
3796,46706,702,6.477653896277784
3797,46706,557,6.549809157531347
3798,2717,622,2.7404379212106433
3799,2717,40803,3.0166206257861643
3800,2717,2013,4.2649736224274974
3801,2717,40930,4.300000000005685
3802,2717,2356,4.616275555039569
3803,2717,688,4.624932431934089
3804,2717,2533,4.8703182647515
3805,2717,97872,4.942671342502252
3806,2717,123010,5.006995106848716
3807,73158,221,4.6518813398459224
3808,73158,121755,21.330260195318665
3809,73158,8398,36.18811959745888
3810,73158,267,45.18163343660773
3811,73158,36339,69.22405651216935
3812,73158,9140,103.10174586300661
3813,73158,4692,124.09637383904496
3814,73158,12993,131.18433595517422
3815,73158,2506,132.07933222120704
3816,2515,60353,3.171750305430374
3817,2515,56044,3.2015621187209695
3818,2515,119389,3.566510900025565
3819,2515,28551,3.6851051545359184
3820,2515,53557,3.798683982647427
3821,2515,82147,3.9331920878558755
3822,2515,134038,4.0792156108759405
3823,2515,125559,4.22492603485621
3824,2515,107007,4.263801121064749
3825,8025,7221,2.4767115294385573
3826,8025,414,5.0069951068516225
3827,8025,47130,5.471745608124653
3828,8025,38,6.439720490828866
3829,8025,437,6.958448102848933
3830,8025,6266,7.076722405182805
3831,8025,101490,7.082372483854665
3832,8025,4936,7.312318373814851
3833,8025,696,7.359347797187899
3834,653,887,3.698648401772573
3835,653,14934,5.26117857519123
3836,653,1144,5.47996350352003
3837,653,951,5.685068161416253
3838,653,104,5.74804314527308
3839,653,18856,5.904235767649022
3840,653,85174,5.995831885574332
3841,653,2508,6.163602842493235
3842,653,13066,6.27216071222409
3843,13613,12661,1.9390719429539238
3844,13613,1204,2.6702059845646096
3845,13613,10509,3.0099833886677647
3846,13613,40415,3.840572873934304
3847,13613,569,3.9496835316233523
3848,13613,65532,4.031128874152885
3849,13613,74196,5.197114584072609
3850,13613,18983,5.309425580983533
3851,13613,51770,5.346961754120335
3852,399,835,23.28261153737
3853,399,132,23.32037735543426
3854,399,1315,83.10054151448225
3855,399,680,115.1395240566867
3856,399,14709,118.09627428501057
3857,399,2530,118.20372244561553
3858,399,589,120.03595294744329
3859,399,742,135.37894961921108
3860,399,139,156.02948439317547
3861,5998,6875,2.244994432046734
3862,5998,1409,2.86705423738172
3863,5998,19220,3.0967725134351416
3864,5998,5301,4.620606020856649
3865,5998,1100,5.660388679247537
3866,5998,50114,5.812056434690559
3867,5998,2685,6.093439094633232
3868,5998,7684,7.414849964749695
3869,5998,107598,7.576120379200829
3870,10325,7862,3.504283093557812
3871,10325,3170,3.867815921142878
3872,10325,353,4.11339276023157
3873,10325,6861,4.551922670693348
3874,10325,3954,4.861069841083158
3875,10325,82791,5.070502933654173
3876,10325,38110,5.294336596771264
3877,10325,7453,5.912698199634643
3878,10325,172,6.141661013120838
3879,6222,117828,6.12372435694844
3880,6222,75815,6.160357132510245
3881,6222,10326,6.3592452382203115
3882,6222,106,6.5299310869179585
3883,6222,9316,6.540642170309269
3884,6222,533,6.657326790833448
3885,6222,2520,6.742403132403633
3886,6222,7784,6.769047200304396
3887,6222,22905,7.299315036359777
3888,133069,21245,2.6944387170578232
3889,133069,59173,2.8000000000045735
3890,133069,110514,3.2771939216378074
3891,133069,59041,3.4351128074660755
3892,133069,176,3.5818989377167383
3893,133069,6117,3.638681079738769
3894,133069,31623,3.8249182997854687
3895,133069,91678,3.844476557351851
3896,133069,12679,3.8665229858377463
3897,98697,10889,2.9086079144533996
3898,98697,44597,3.459768778414025
3899,98697,74573,3.613862199910155
3900,98697,61167,3.6551333765054643
3901,98697,17387,4.009987531147458
3902,98697,8441,4.028647415701649
3903,98697,147316,4.065710270054661
3904,98697,34081,4.446346815085237
3905,98697,23461,4.876474136097508
3906,126915,431,3.1984371183409834
3907,126915,1410,3.7080992435635287
3908,126915,12799,4.626013402478085
3909,126915,4788,4.842520005104472
3910,126915,544,5.0507425196591536
3911,126915,16927,5.753259945444869
3912,126915,2807,6.560487786745529
3913,126915,3221,6.962039930937775
3914,126915,2138,7.638062581561569
3915,677,95188,4.063249930783155
3916,677,10050,4.900000000000951
3917,677,21748,5.668333088318035
3918,677,18375,7.130918594401195
3919,677,15994,8.004998438487725
3920,677,2490,8.196340646908695
3921,677,6055,8.472307831998572
3922,677,110932,11.63958762156037
3923,677,3021,11.685888926400606
3924,4506,34198,2.5059928172222943
3925,4506,4550,2.5475478405752834
3926,4506,1205,2.8653097563723797
3927,4506,82243,2.9325756597240287
3928,4506,1242,3.2863353450292254
3929,4506,667,3.438022687535233
3930,4506,4743,3.584689665787796
3931,4506,2428,3.624913792076284
3932,4506,82639,4.014971979976366
3933,4025,117346,3.5538711287922164
3934,4025,23382,4.2035699114017255
3935,4025,635,4.471017781214081
3936,4025,51118,4.543126676641756
3937,4025,83778,5.0842895275521744
3938,4025,5299,5.214403129793699
3939,4025,38879,5.266877632899067
3940,4025,84460,5.678908345800274
3941,4025,2142,5.849786320886453
3942,74651,557,2.6551836094900807
3943,74651,423,2.918903903848534
3944,74651,702,3.3301651610644485
3945,74651,23899,3.411744421856974
3946,74651,813,3.9786932528176004
3947,74651,7531,4.210700654283248
3948,74651,4754,4.3069710934702545
3949,74651,61147,4.578209256906128
3950,74651,2406,4.7707441767577015
3951,8037,2247,2.289104628449885
3952,8037,95774,3.033150177617742
3953,8037,21386,3.4612136599768695
3954,8037,76552,3.6482872693906208
3955,8037,2017,3.8858718455458385
3956,8037,8235,3.9496835316270364
3957,8037,45475,3.961060464064292
3958,8037,666,4.3330012693236455
3959,8037,74077,4.415880433163924
3960,367,1269,4.243819034703391
3961,367,11576,6.58634951998621
3962,367,683,6.6475559418438985
3963,367,5298,9.192932067639907
3964,367,836,10.33005324286513
3965,367,1194,12.403628501373827
3966,367,4728,16.527552752893676
3967,367,66797,18.33330303028713
3968,367,6867,19.39432906805828
3969,7178,44485,3.8204188251618842
3970,7178,29211,6.333245613417311
3971,7178,6867,8.32886546896465
3972,7178,1194,10.12916580966209
3973,7178,166,11.389029809404184
3974,7178,12028,12.220883765100343
3975,7178,836,14.642404174191222
3976,7178,4456,15.189140857876998
3977,7178,683,15.737217034792048
3978,5929,2125,7.62495901629185
3979,5929,709,7.7691698398286055
3980,5929,23004,7.899367063261442
3981,5929,5975,8.255906976229141
3982,5929,39,8.46994687114333
3983,5929,579,8.47938677027454
3984,5929,3063,8.822131261793112
3985,5929,16,8.91739872385728
3986,5929,16129,9.882433910737431
3987,3173,10963,3.0016662039234947
3988,3173,71321,3.0199337741075287
3989,3173,879,4.009987531147458
3990,3173,68829,4.038328862292402
3991,3173,40543,4.044749683215219
3992,3173,4637,4.0987803063611175
3993,3173,86882,4.174925149035755
3994,3173,6223,4.943116425902528
3995,3173,36703,5.038849074915931
3996,49316,36791,2.675817632052583
3997,49316,119,2.7404379212159538
3998,49316,7834,2.831960451704548
3999,49316,13678,2.9715315916283647
4000,49316,84576,3.4014702703400164
4001,49316,1175,3.652396473553441
4002,49316,83755,3.659234892712283
4003,49316,12993,3.9585350825795147
4004,49316,50173,4.2071367935904505
4005,9797,983,2.867054237366493
4006,9797,978,2.9171904291645605
4007,9797,390,3.1016124838581054
4008,9797,91344,3.14642654450953
4009,9797,5558,3.33166624979241
4010,9797,52645,3.355592347113891
4011,9797,12944,3.6565010597597873
4012,9797,10682,3.794733192201288
4013,9797,35730,3.8052595180856423
4014,2205,1087,5.003998401235915
4015,2205,5368,5.489990892408967
4016,2205,22904,11.316801668308603
4017,2205,619,11.558979193657368
4018,2205,25082,16.47422228815191
4019,2205,14956,23.262630977598103
4020,2205,37652,24.345841534013022
4021,2205,11243,24.396721091157325
4022,2205,3076,27.121578125168323
4023,649,1156,3.5763109484547417
4024,649,290,5.304714883918336
4025,649,11243,5.448853090324984
4026,649,630,11.486949116287851
4027,649,619,16.457824886671244
4028,649,421,18.37226170072801
4029,649,13667,19.34450826462029
4030,649,7177,23.28518842525696
4031,649,1087,23.301287518069053
4032,3001,96057,3.187867625864494
4033,3001,89638,4.54972526643221
4034,3001,8823,4.76550102297974
4035,3001,2,5.011985634467816
4036,3001,988,5.285792277420816
4037,3001,1920,5.357238094398069
4038,3001,646,6.140032573204449
4039,3001,84998,6.962039930941955
4040,3001,34254,7.0228199464364165
4041,100383,870,3.1080540535705263
4042,100383,5554,3.296968304383856
4043,100383,14434,4.102438299348095
4044,100383,10513,4.5880278987868595
4045,100383,7429,5.264978632421564
4046,100383,22412,5.798275605729288
4047,100383,68,5.856620185732566
4048,100383,60330,6.174139616163448
4049,100383,427,7.146327728277565
4050,1409,5998,2.86705423738172
4051,1409,6875,3.056141357962846
4052,1409,19220,3.4539832078246713
4053,1409,5301,5.4083269131744585
4054,1409,1100,6.726068688319402
4055,1409,50114,6.772001181333774
4056,1409,2685,6.918814927419213
4057,1409,107598,7.615090281800452
4058,1409,31915,8.427336471271254
4059,71055,53916,3.8353617821557533
4060,71055,236,4.78121323514522
4061,71055,101468,5.021951811793106
4062,71055,54349,5.493632677927513
4063,71055,77393,5.624944444166161
4064,71055,532,5.627610505355155
4065,71055,425,5.755866572463669
4066,71055,2414,6.250599971198667
4067,71055,23926,6.27216071222409
4068,87,1090,3.546829569941564
4069,87,370,38.15599559702103
4070,87,46,38.23453935904061
4071,87,717,40.23220103349913
4072,87,7431,71.06820667499926
4073,87,37,74.6517246954078
4074,87,371,78.18778677006406
4075,87,139,82.0168275416684
4076,87,422,82.07411284929748
4077,18727,8565,2.722131517769227
4078,18727,2138,3.7229020937797457
4079,18727,2807,3.7336309405114108
4080,18727,3221,4.2130748865881795
4081,18727,544,5.237365750074289
4082,18727,16927,5.679788728465991
4083,18727,4788,6.3206012372113
4084,18727,881,6.827151675478291
4085,18727,1104,7.319152956460549
4086,69699,471,2.48997991959424
4087,69699,3433,3.152776554091874
4088,69699,51110,3.5972211497213133
4089,69699,59123,4.309292285283859
4090,69699,8443,4.370354676679768
4091,69699,472,4.616275555033265
4092,69699,595,4.798958220277577
4093,69699,2344,4.851803788281122
4094,69699,28228,4.958830507286623
4095,689,529,5.421254467362472
4096,689,3962,7.4458041875907615
4097,689,679,7.734339015056967
4098,689,20295,8.714935455858727
4099,689,3213,10.382196299425495
4100,689,483,10.597641246986193
4101,689,11498,13.3157801123175
4102,689,694,13.893883546368066
4103,689,1089,15.217095649295993
4104,13678,84576,2.8982753492368833
4105,13678,49316,2.9715315916283647
4106,13678,7834,3.2848135411326087
4107,13678,83755,3.3015148038473616
4108,13678,119,3.3316662497967777
4109,13678,65713,3.577708764002104
4110,13678,1175,3.584689665787796
4111,13678,83995,3.6428011200159585
4112,13678,36791,3.694590640385384
4113,38685,51099,2.9899832775358663
4114,38685,55798,3.876854394984615
4115,38685,110415,3.9484174044905407
4116,38685,81813,4.19046536794417
4117,38685,10907,4.250882261360432
4118,38685,5971,4.419275958773689
4119,38685,20555,5.205766033937093
4120,38685,13145,5.25190441648572
4121,38685,8946,5.315072906367325
4122,7498,712,3.7523326078531594
4123,7498,2465,3.836665218661706
4124,7498,51228,8.160269603394475
4125,7498,668,8.269824665622021
4126,7498,1763,8.860022573334675
4127,7498,9315,9.009439494221708
4128,7498,145,9.336487562237155
4129,7498,533,9.526804291052132
4130,7498,12910,9.551963149007156
4131,2019,815,2.8478061731771755
4132,2019,4611,3.2680269276814755
4133,2019,5874,3.6386810797147735
4134,2019,9315,4.268489194079336
4135,2019,2014,4.268489194079336
4136,2019,140,4.365775990568349
4137,2019,1763,4.4011362169325485
4138,2019,668,4.953786430615844
4139,2019,86978,5.173973328112412
4140,84576,65713,2.2803508502008287
4141,84576,7834,2.733130073748827
4142,84576,13678,2.8982753492368833
4143,84576,83995,2.906888370751729
4144,84576,5997,2.9206163733068298
4145,84576,43014,3.2388269481433847
4146,84576,49316,3.4014702703400164
4147,84576,34431,3.679673898599882
4148,84576,83755,3.6823905279080296
4149,1590,1589,3.659234892692399
4150,1590,5311,4.983974317747575
4151,1590,3207,5.131276644285603
4152,1590,75466,6.235382907238996
4153,1590,8187,6.763874629242947
4154,1590,36378,7.848566748145366
4155,1590,70492,8.091353409657254
4156,1590,7231,8.649855490119403
4157,1590,11168,8.851553535967183
4158,84805,5939,2.946183972520183
4159,84805,28225,3.119294792098124
4160,84805,23219,3.1768695283248314
4161,84805,3370,3.6386810797267715
4162,84805,14134,3.678314831553702
4163,84805,98563,3.7669616403639186
4164,84805,118938,4.180908992074627
4165,84805,95047,4.255584566192421
4166,84805,49308,4.256759330761424
4167,8443,7815,3.248076353780551
4168,8443,595,3.824918299781664
4169,8443,471,3.9949968710866157
4170,8443,95497,3.9987498046216374
4171,8443,90232,4.158124577255839
4172,8443,5403,4.178516483157743
4173,8443,627,4.185689907290018
4174,8443,51110,4.223742416384717
